street,city,zip,state,beds,baths,sq__ft,type,sale_date,price,latitude,longitude
746 Moose Creek Way,Galt,95632,CA,3.0,2.0,1100.0,Residential,1963-11-19 14:03:49,167000,38.283085,-121.302071
8306 Curlew Ct,Citrus Heights,95621,CA,4.0,2.0,1280.0,Residential,2011-01-21 16:50:04,167293,38.715781,-121.298519
8306 Curlew Ct,Citrus Heights,95621,CA,4.0,2.0,1280.0,Residential,1998-11-04 06:56:30,167293,38.715781,-121.298519
5217 Argo Way,Sacramento,95820,CA,3.0,1.0,1039.0,Residential,1972-12-23 06:53:50,168000,38.52774,-121.433669
7108 Heather Tree Dr,Sacramento,95842,CA,3.0,2.0,1159.0,Residential,1977-12-16 06:56:01,170000,38.695677,-121.36022
2956 Davenport Way,Sacramento,95833,CA,4.0,2.0,1917.0,Residential,1968-04-17 18:23:37,170000,38.620687,-121.482619
10062 Lincoln Village Dr,Sacramento,95827,CA,3.0,2.0,1520.0,Residential,2005-05-20 22:15:15,170000,38.564,-121.32002299999999
332 Palin Ave,Galt,95632,CA,3.0,2.0,1204.0,Residential,1978-12-09 19:42:42,174000,38.260467,-121.302636
4649 Freeway Cir,Sacramento,95841,CA,3.0,2.0,1120.0,Residential,1919-07-04 21:28:57,178000,38.658734,-121.357196
8593 Derlin Way,Sacramento,95823,CA,3.0,2.0,1436.0,Residential,1949-03-16 08:28:14,180000,38.447585,-121.426627
9273 Premier Way,Sacramento,95826,CA,3.0,2.0,1451.0,Residential,2009-04-15 03:44:44,180000,38.55992,-121.352539
8032 Dusenberg Ct,Sacramento,95828,CA,4.0,2.0,1638.0,Residential,1901-03-02 22:54:07,180000,38.466499,-121.381119
7110 Stella Ln Unit 15,Carmichael,95608,CA,2.0,2.0,1000.0,Condo,1949-10-01 06:03:10,182000,38.637396,-121.300055
1786 Piedmont Way,Roseville,95661,CA,3.0,1.0,1152.0,Residential,2004-04-17 23:09:11,188325,38.72748,-121.25653700000001
1347 Hidalgo Cir,Roseville,95747,CA,3.0,2.0,1154.0,Residential,2012-04-05 05:42:32,191500,38.747878,-121.311279
212 Cappucino Way,Sacramento,95838,CA,3.0,2.0,1353.0,Residential,1982-03-05 03:57:51,192000,38.657810999999995,-121.465327
5938 Woodbriar Way,Citrus Heights,95621,CA,3.0,2.0,1329.0,Residential,1921-11-02 13:36:55,192700,38.706152,-121.325399
3801 Wildrose Way,Sacramento,95826,CA,3.0,1.0,1356.0,Residential,1943-03-15 20:01:16,195000,38.544368,-121.369979
508 Samuel Way,Sacramento,95838,CA,3.0,2.0,1505.0,Residential,1947-06-14 17:08:16,197654,38.645689000000004,-121.452766
6128 Carl Sandburg Cir,Sacramento,95842,CA,3.0,1.0,1009.0,Residential,1925-06-03 20:35:45,198000,38.681540999999996,-121.355616
1 Kennelford Cir,Sacramento,95823,CA,3.0,2.0,1144.0,Residential,1937-06-18 19:58:01,200345,38.46452,-121.42760600000001
909 Singingwood Rd,Sacramento,95864,CA,2.0,1.0,930.0,Residential,1955-02-12 05:54:41,203000,38.581471,-121.38838999999999
6671 Foxwood Ct,Sacramento,95841,CA,4.0,2.0,1766.0,Residential,1918-07-27 19:25:39,207000,38.687943,-121.328883
8165 Ayn Rand Ct,Sacramento,95828,CA,4.0,3.0,1940.0,Residential,1906-10-09 14:55:56,208000,38.468639,-121.40326499999999
9474 Village Tree Dr,Elk Grove,95758,CA,4.0,2.0,1776.0,Residential,1941-06-26 13:28:42,210000,38.413947,-121.408276
7213 Calvin Dr,Citrus Heights,95621,CA,3.0,1.0,1258.0,Residential,1915-11-11 23:14:12,212000,38.698153999999995,-121.298375
8167 Derby Park Ct,Sacramento,95828,CA,4.0,2.0,1872.0,Residential,2017-01-13 11:35:13,213675,38.460491999999995,-121.373379
6344 Laguna Mirage Ln,Elk Grove,95758,CA,2.0,2.0,1112.0,Residential,1998-10-06 03:40:48,213697,38.423963,-121.428875
2945 Red Hawk Way,Sacramento,95833,CA,4.0,2.0,1856.0,Residential,1935-02-10 21:02:31,215000,38.619675,-121.496903
3228 I St,Sacramento,95816,CA,4.0,3.0,1939.0,Residential,1913-03-20 16:27:38,215000,38.573844,-121.46283899999999
308 Atkinson St,Roseville,95678,CA,3.0,1.0,998.0,Residential,1923-06-16 00:16:21,215100,38.746794,-121.29971
624 Hovey Way,Roseville,95678,CA,3.0,2.0,1758.0,Residential,2017-12-25 14:17:29,217500,38.756149,-121.30647900000001
110 Copper Leaf Way,Sacramento,95838,CA,3.0,2.0,2142.0,Residential,2018-07-08 12:47:43,218000,38.658466,-121.46066100000002
7535 Alma Vista Way,Sacramento,95831,CA,2.0,1.0,950.0,Residential,1958-02-13 18:09:28,220000,38.48403,-121.50764099999999
7423 Wilsall Ct,Elk Grove,95758,CA,4.0,3.0,1739.0,Residential,1979-12-26 21:52:01,221000,38.417026,-121.416821
8629 Via Alta Way,Elk Grove,95624,CA,3.0,2.0,1516.0,Residential,2007-10-27 20:00:35,222900,38.398245,-121.38061499999999
3318 Davidson Dr,Antelope,95843,CA,3.0,1.0,988.0,Residential,1988-03-06 09:06:31,223139,38.705753,-121.38891699999999
913 Cobden Ct,Galt,95632,CA,4.0,2.0,1555.0,Residential,1908-04-19 03:45:01,225500,38.282001,-121.295902
4419 79Th St,Sacramento,95820,CA,3.0,2.0,1212.0,Residential,1929-11-05 06:58:17,228327,38.534827,-121.412545
3012 Spoonwood Way,Sacramento,95833,CA,4.0,2.0,1871.0,Residential,1961-11-01 03:06:40,230000,38.62478,-121.523474
8728 Crystal River Way,Sacramento,95828,CA,3.0,2.0,1302.0,Residential,1945-08-13 02:10:33,230000,38.47547,-121.380055
4709 Amber Ln Unit 1,Sacramento,95841,CA,2.0,1.0,756.0,Condo,1998-07-30 04:05:35,230522,38.657789,-121.35499399999999
4508 Old Dairy Dr,Antelope,95843,CA,4.0,3.0,2026.0,Residential,1902-10-28 22:22:42,231200,38.72286,-121.35893899999999
312 River Isle Way,Sacramento,95831,CA,3.0,2.0,1375.0,Residential,1911-12-22 08:05:55,232000,38.49026,-121.550527
301 Olivadi Way,Sacramento,95834,CA,2.0,2.0,1250.0,Condo,1927-04-23 11:48:44,232500,38.644406,-121.549049
5636 25Th St,Sacramento,95822,CA,3.0,1.0,1058.0,Residential,1984-03-31 19:35:03,233641,38.523828,-121.48113899999998
8721 Spruce Ridge Way,Antelope,95843,CA,3.0,2.0,1187.0,Residential,1963-04-07 10:12:19,234000,38.727657,-121.391028
7461 Windbridge Dr,Sacramento,95831,CA,2.0,2.0,1324.0,Residential,1979-02-02 15:18:07,234500,38.487970000000004,-121.530229
8101 Lemon Cove Ct,Sacramento,95828,CA,4.0,3.0,1936.0,Residential,1940-10-15 17:14:52,235000,38.462981,-121.40828799999998
10949 Scotsman Way,Rancho Cordova,95670,CA,5.0,4.0,2382.0,Multi-Family,1956-08-31 16:30:45,236000,38.603685999999996,-121.27784399999999
617 Willow Creek Dr,Folsom,95630,CA,3.0,2.0,1427.0,Residential,1944-07-22 00:35:34,236073,38.679626,-121.14260900000001
3301 Park Dr Unit 1914,Sacramento,95835,CA,3.0,2.0,1678.0,Condo,2018-02-27 03:30:32,238000,38.665296000000005,-121.531993
709 Cimmaron Ct,Galt,95632,CA,4.0,2.0,1798.0,Residential,2012-01-03 12:12:56,238861,38.277177,-121.303747
3305 Rio Roca Ct,Antelope,95843,CA,4.0,3.0,2652.0,Residential,1902-10-10 06:42:45,239700,38.725079,-121.387698
9080 Bedrock Ct,Sacramento,95829,CA,4.0,2.0,1816.0,Residential,1999-08-23 16:40:14,240000,38.456939,-121.36296499999999
100 Tourmaline Cir,Sacramento,95834,CA,5.0,3.0,3076.0,Residential,2013-04-24 03:34:27,240000,38.634370000000004,-121.510779
6411 Red Birch Way,Elk Grove,95758,CA,4.0,2.0,1844.0,Residential,1918-10-30 03:39:14,241000,38.43461,-121.42931599999999
4867 Laguna Dr,Sacramento,95823,CA,3.0,2.0,1306.0,Residential,1958-02-02 01:04:12,245000,38.46179,-121.445371
3662 River Dr,Sacramento,95833,CA,4.0,3.0,2447.0,Residential,1921-04-29 04:24:30,246000,38.604969,-121.54255
6943 Wolfgram Way,Sacramento,95828,CA,4.0,2.0,1176.0,Residential,2011-04-18 08:21:55,247234,38.489215,-121.419546
77 Rinetti Way,Rio Linda,95673,CA,4.0,2.0,1182.0,Residential,1915-05-05 17:12:49,247480,38.687021,-121.463151
1316 I St,Rio Linda,95673,CA,3.0,1.0,1160.0,Residential,1930-07-09 05:47:12,249862,38.683673999999996,-121.435204
2130 Catherwood Way,Sacramento,95835,CA,3.0,2.0,1424.0,Residential,1998-12-14 08:24:35,251000,38.675506,-121.51098700000001
8304 Juglans Dr,Orangevale,95662,CA,4.0,2.0,1574.0,Residential,1989-06-20 15:33:54,252155,38.691829,-121.24903300000001
5308 Marbury Way,Antelope,95843,CA,3.0,2.0,1830.0,Residential,1952-12-04 11:34:18,254172,38.710221000000004,-121.341707
9182 Lakemont Dr,Elk Grove,95624,CA,4.0,2.0,1724.0,Residential,1912-09-01 08:36:11,258000,38.451353000000005,-121.358776
2231 Country Villa Ct,Auburn,95603,CA,2.0,2.0,1255.0,Condo,1916-03-09 14:50:34,260000,38.931671,-121.097862
8491 Crystal Walk Cir,Elk Grove,95758,CA,0.0,0.0,0.0,Residential,2018-03-17 12:41:00,261000,38.416916,-121.407554
361 Mahonia Cir,Sacramento,95835,CA,4.0,3.0,2175.0,Residential,1915-09-01 00:02:00,261000,38.676171999999994,-121.50976100000001
3427 La Cadena Way,Sacramento,95835,CA,4.0,2.0,1904.0,Residential,1962-03-03 15:19:03,261000,38.681194,-121.537351
955 Big Sur Ct,El Dorado Hills,95762,CA,4.0,2.0,1808.0,Residential,1971-04-04 12:33:45,262500,38.664347,-121.07652900000001
11826 Dionysus Way,Rancho Cordova,95742,CA,4.0,2.0,2711.0,Residential,1924-05-28 11:48:13,266000,38.551046,-121.239411
5847 Del Campo Ln,Carmichael,95608,CA,3.0,1.0,1713.0,Residential,1976-07-27 12:16:59,266000,38.671995,-121.324339
5635 Foxview Way,Elk Grove,95757,CA,3.0,2.0,1457.0,Residential,1950-02-03 19:15:48,270000,38.395255999999996,-121.438249
10372 Via Cinta Ct,Elk Grove,95757,CA,4.0,3.0,2724.0,Residential,1968-03-03 03:57:06,274425,38.380089,-121.42818600000001
6286 Lonetree Blvd,Rocklin,95765,CA,0.0,0.0,0.0,Residential,1977-07-10 16:05:11,274500,38.805036,-121.293608
7744 Southbreeze Dr,Sacramento,95828,CA,3.0,2.0,1468.0,Residential,2006-07-13 00:19:37,275336,38.476932,-121.378349
2242 Able Way,Sacramento,95835,CA,4.0,3.0,2550.0,Residential,1936-07-31 02:08:35,277980,38.666074,-121.509743
1042 Starbrook Dr,Galt,95632,CA,4.0,2.0,1928.0,Residential,1908-08-12 16:38:22,280000,38.285610999999996,-121.29306299999999
1219 G St,Sacramento,95814,CA,3.0,3.0,1922.0,Residential,2015-01-09 09:39:31,284686,38.582817999999996,-121.48909599999999
6220 Opus Ct,Citrus Heights,95621,CA,3.0,2.0,1343.0,Residential,1997-04-12 00:01:04,284893,38.715853,-121.317095
5419 Havenhurst Cir,Rocklin,95677,CA,3.0,2.0,1510.0,Residential,1981-06-18 08:19:39,285000,38.786746,-121.209957
220 Old Airport Rd,Auburn,95603,CA,2.0,2.0,960.0,Multi-Family,1988-01-30 04:39:59,285000,38.939802,-121.054575
4622 Meyer Way,Carmichael,95608,CA,4.0,2.0,1559.0,Residential,2013-12-15 07:38:49,285000,38.64913,-121.310667
4885 Summit View Dr,El Dorado,95623,CA,3.0,2.0,1624.0,Residential,1982-07-21 06:59:54,289000,38.673285,-120.879176
26 Jeanross Ct,Sacramento,95832,CA,5.0,3.0,2992.0,Residential,1981-09-27 11:53:03,295000,38.473162,-121.49108500000001
4800 Mapleplain Ave,Elk Grove,95758,CA,4.0,2.0,2109.0,Residential,1972-08-31 19:17:09,296000,38.432848,-121.44923700000001
10629 Basie Way,Rancho Cordova,95670,CA,4.0,2.0,1524.0,Residential,1948-12-03 04:33:43,296056,38.579,-121.292627
8612 Willow Grove Way,Sacramento,95828,CA,3.0,2.0,1248.0,Residential,1914-01-07 16:08:42,297359,38.464994,-121.38696200000001
62 De Fer Cir,Sacramento,95823,CA,4.0,2.0,1876.0,Residential,1961-04-28 07:22:39,299940,38.492540000000005,-121.46331599999999
2513 Old Kenmare Rd,Lincoln,95648,CA,5.0,3.0,,Residential,1984-06-01 10:40:39,304000,38.847396,-121.25958600000001
3253 Aboto Way,Rancho Cordova,95670,CA,4.0,3.0,1851.0,Residential,1936-11-03 11:25:07,305000,38.57727,-121.285591
3072 Village Plaza Dr,Roseville,95747,CA,0.0,0.0,0.0,Residential,1940-03-16 23:20:43,307000,38.773094,-121.365905
251 Chango Cir,Sacramento,95835,CA,4.0,2.0,2218.0,Residential,1907-10-31 14:48:48,311328,38.68237,-121.539147
8205 Weyburn Ct,Sacramento,95828,CA,3.0,2.0,1394.0,Residential,2005-12-21 23:36:36,313138,38.47316,-121.403893
8788 La Margarita Way,Sacramento,95828,CA,3.0,2.0,1410.0,Residential,1995-09-10 12:07:08,316630,38.468185,-121.375694
5912 Deepdale Way,Elk Grove,95758,CA,5.0,3.0,3468.0,Residential,2012-07-11 22:45:45,320000,38.439565,-121.43660600000001
4712 Pismo Beach Dr,Antelope,95843,CA,5.0,3.0,2346.0,Residential,1910-08-04 18:02:38,320000,38.707705,-121.354153
4741 Pacific Park Dr,Antelope,95843,CA,5.0,3.0,2347.0,Residential,1998-02-09 05:11:04,325000,38.709299,-121.35305600000001
310 Groth Cir,Sacramento,95834,CA,4.0,2.0,1659.0,Residential,1990-07-28 21:22:58,328578,38.638764,-121.531827
6121 Wild Fox Ct,Elk Grove,95757,CA,3.0,3.0,2442.0,Residential,2007-02-13 05:21:35,331000,38.406758,-121.431669
12241 Canyonlands Dr,Rancho Cordova,95742,CA,0.0,0.0,0.0,Residential,1930-10-27 08:41:32,331500,38.557293,-121.217611
29 Cool Fountain Ct,Sacramento,95833,CA,4.0,2.0,2155.0,Residential,1915-12-15 06:17:01,340000,38.606906,-121.54132
907 Rio Robles Ave,Sacramento,95838,CA,0.0,0.0,0.0,Residential,1921-09-08 22:16:30,344755,38.664765,-121.445006
8909 Billfish Way,Sacramento,95828,CA,3.0,2.0,1810.0,Residential,1984-09-05 18:56:06,345746,38.475433,-121.372584
6232 Gus Way,Elk Grove,95757,CA,4.0,2.0,2789.0,Residential,1937-07-30 15:12:22,351000,38.388129,-121.43117
200 Oakwilde St,Galt,95632,CA,4.0,2.0,1606.0,Residential,1951-01-08 02:23:06,353767,38.2535,-121.31812
1033 Park Stream Dr,Galt,95632,CA,0.0,0.0,0.0,Residential,1996-09-16 06:11:45,355000,38.287785,-121.28990300000001
200 Allaire Cir,Sacramento,95835,CA,4.0,2.0,2166.0,Residential,1929-10-21 17:11:36,356035,38.68318,-121.53483999999999
1322 Sutter Walk,Sacramento,95816,CA,0.0,0.0,0.0,Condo,1952-05-04 15:23:00,360000,38.53805,-121.5047
5479 Nickman Way,Sacramento,95835,CA,4.0,2.0,1871.0,Residential,1990-12-20 03:48:13,360552,38.672965999999995,-121.502748
2103 Burberry Way,Sacramento,95835,CA,3.0,2.0,1800.0,Residential,1994-11-30 17:44:37,362305,38.67342,-121.50854199999999
2450 San Jose Way,Sacramento,95817,CA,3.0,1.0,1683.0,Residential,1900-01-17 01:24:18,365000,38.553596,-121.459483
7641 Rosehall Dr,Roseville,95678,CA,3.0,2.0,,Residential,1966-01-11 02:11:02,367554,38.791616999999995,-121.286147
1336 Laysan Teal Dr,Roseville,95747,CA,0.0,0.0,0.0,Residential,1941-05-20 03:57:50,368500,38.796121,-121.31996299999999
2802 Black Oak Dr,Rocklin,95765,CA,2.0,2.0,1596.0,Residential,1953-12-06 11:15:49,370000,38.837006,-121.232024
2113 Fall Trail Ct,Placerville,95667,CA,4.0,2.0,,Residential,1970-02-18 09:06:15,371086,38.733155,-120.74803899999999
10112 Lambeau Ct,Elk Grove,95757,CA,3.0,2.0,1179.0,Residential,1926-04-23 03:09:43,378000,38.390328000000004,-121.448022
6313 Castro Verde Way,Elk Grove,95757,CA,0.0,0.0,0.0,Residential,1915-09-02 17:50:21,383000,38.381102,-121.42901
3622 Curtis Dr,Sacramento,95818,CA,3.0,1.0,1639.0,Residential,1969-02-23 07:18:07,388000,38.541734999999996,-121.480098
11817 Opal Ridge Way,Rancho Cordova,95742,CA,5.0,3.0,3281.0,Residential,1914-05-15 00:59:59,395100,38.551083,-121.237476
170 Lagomarsino Way,Sacramento,95819,CA,3.0,2.0,1697.0,Residential,1911-07-16 04:01:44,400000,38.574894,-121.435806
2743 Deakin Pl,El Dorado Hills,95762,CA,3.0,2.0,,Residential,1939-09-10 23:42:56,400000,38.69288,-121.073551
3361 Alder Canyon Way,Antelope,95843,CA,4.0,3.0,2085.0,Residential,1975-05-14 05:35:19,408431,38.727649,-121.38565600000001
2148 Ranch View Dr,Rocklin,95765,CA,0.0,0.0,0.0,Residential,1931-08-06 17:52:33,413000,38.837455,-121.28933700000002
398 Lindley Dr,Sacramento,95815,CA,4.0,2.0,1744.0,Multi-Family,1984-11-07 08:49:22,416767,38.622359,-121.457582
3013 Bridlewood Dr,El Dorado Hills,95762,CA,4.0,3.0,,Residential,1948-01-05 01:51:32,420000,38.675519,-121.01586200000001
169 Baurer Cir,Folsom,95630,CA,4.0,3.0,1939.0,Residential,2000-08-19 15:47:24,423000,38.66695,-121.120729
2809 Loon Ct,Cameron Park,95682,CA,4.0,2.0,,Residential,1920-01-14 18:16:18,423000,38.687072,-121.004729
1315 Kondos Ave,Sacramento,95814,CA,2.0,3.0,1788.0,Residential,1960-05-17 19:24:14,427500,38.571943,-121.492106
4966 Charter Rd,Rocklin,95765,CA,3.0,2.0,1691.0,Residential,1964-07-29 16:46:05,430922,38.82553,-121.254698
9516 Laguna Lake Way,Elk Grove,95758,CA,4.0,2.0,2002.0,Residential,1982-02-06 01:39:26,445000,38.411258000000004,-121.431348
5201 Blossom Ranch Dr,Elk Grove,95757,CA,4.0,4.0,4303.0,Residential,1933-12-21 14:18:19,450000,38.399436,-121.444041
3027 Palmate Way,Sacramento,95834,CA,5.0,3.0,4246.0,Residential,1972-10-05 17:50:43,452000,38.628955,-121.529269
500 Winchester Ct,Roseville,95661,CA,3.0,2.0,2274.0,Residential,1989-02-25 04:34:41,470000,38.73988,-121.248929
5746 Gelston Way,El Dorado Hills,95762,CA,4.0,3.0,,Residential,1993-08-25 08:03:04,471000,38.677015000000004,-121.03408300000001
6935 Elm Tree Ln,Orangevale,95662,CA,4.0,4.0,3056.0,Residential,1988-02-24 07:24:47,475000,38.693041,-121.23293999999999
9605 Golf Course Ln,Elk Grove,95758,CA,3.0,3.0,2503.0,Residential,1955-06-28 17:35:50,484500,38.409689,-121.446059
719 Baywood Ct,El Dorado Hills,95762,CA,5.0,3.0,,Residential,2018-01-22 23:35:17,487500,38.647597999999995,-121.07780100000001
5954 Tanus Cir,Rocklin,95677,CA,3.0,3.0,,Residential,1998-11-11 10:11:46,488750,38.777584999999995,-121.2036
100 Chelsea Ct,Folsom,95630,CA,3.0,2.0,1905.0,Residential,1992-10-21 21:46:56,500000,38.69435,-121.177259
1500 Orange Hill Ln,Penryn,95663,CA,3.0,2.0,1320.0,Residential,1984-08-10 18:57:52,506688,38.862708000000005,-121.16209199999999
408 Kirkwood Ct,Lincoln,95648,CA,2.0,2.0,,Residential,1944-10-21 12:45:51,512000,38.861615,-121.26868999999999
1732 Tuscan Grove Cir,Roseville,95747,CA,5.0,3.0,,Residential,1981-03-24 03:17:27,520000,38.796683,-121.342555
2049 Empire Mine Cir,Gold River,95670,CA,4.0,2.0,3037.0,Residential,1977-07-04 04:55:39,528000,38.629298999999996,-121.249021
9360 Magos Rd,Wilton,95693,CA,5.0,2.0,3741.0,Residential,1988-04-20 05:24:32,579093,38.416809,-121.240628
104 Catlin Ct,Folsom,95630,CA,4.0,3.0,2660.0,Residential,1973-03-11 21:05:49,636000,38.684459000000004,-121.14593500000001
4734 Gibbons Dr,Carmichael,95608,CA,4.0,3.0,3357.0,Residential,2017-04-09 01:24:23,668365,38.63558,-121.35363899999999
4629 Dorchester Ln,Granite Bay,95746,CA,5.0,3.0,2896.0,Residential,1984-04-15 03:31:06,676200,38.723545,-121.216025
2400 Countryside Dr,Placerville,95667,CA,3.0,2.0,2025.0,Residential,1956-04-10 22:48:49,677048,38.737452000000005,-120.910963
12901 Furlong Dr,Wilton,95693,CA,5.0,3.0,3788.0,Residential,2000-02-19 10:09:29,691659,38.413534999999996,-121.18821100000001
6222 Calle Montalvo Cir,Granite Bay,95746,CA,5.0,3.0,3670.0,Residential,1977-12-28 00:32:55,760000,38.779435,-121.146676
20 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1975-02-13 16:30:55,4897,38.885327000000004,-121.28941200000001
24 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1989-06-12 11:39:40,4897,38.885132,-121.289405
28 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1953-11-09 18:00:38,4897,38.884935999999996,-121.289397
32 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1900-03-12 09:17:41,4897,38.884741,-121.28939
36 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1975-10-30 07:31:14,4897,38.884599,-121.289406
40 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1987-07-11 08:28:15,4897,38.884535,-121.28961899999999
44 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1933-01-21 04:05:40,4897,38.88459,-121.28983500000001
48 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,2019-11-01 23:37:06,4897,38.884667,-121.289896
52 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1913-12-04 11:36:30,4897,38.88478,-121.289911
68 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1972-04-23 06:26:54,4897,38.885236,-121.289928
72 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1918-07-27 04:49:34,4897,38.88535,-121.289926
76 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1948-03-18 01:33:29,4897,38.885464,-121.289922
80 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1983-07-21 04:18:37,4897,38.885578,-121.289919
84 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1914-01-10 05:37:59,4897,38.885692,-121.289915
88 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1964-04-07 16:08:42,4897,38.885806,-121.289911
92 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1903-09-07 21:13:53,4897,38.88592,-121.28990800000001
96 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,2000-03-29 16:57:39,4897,38.886024,-121.289859
100 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,2019-03-07 15:37:31,4897,38.886091,-121.289744
434 1St St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1953-10-07 18:08:19,4897,38.88653,-121.289406
3 E St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,2010-04-30 22:57:09,4897,38.884692,-121.29028799999999
11 E St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1951-07-11 23:30:54,4897,38.884879,-121.29025700000001
19 E St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1991-03-11 18:09:43,4897,38.885017,-121.29026200000001
27 E St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1917-08-09 03:45:06,4897,38.885172999999995,-121.29026999999999
35 E St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1927-06-02 11:09:19,4897,38.885328,-121.290275
43 E St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1970-03-12 19:23:48,4897,38.885483,-121.290277
51 E St,Lincoln,95648,CA,4.0,2.0,,Residential,1977-10-01 00:20:46,4897,38.885638,-121.290279
59 E St,Lincoln,95648,CA,3.0,2.0,,Residential,1976-01-14 17:33:53,4897,38.885794,-121.29028100000001
75 E St,Lincoln,95648,CA,3.0,2.0,,Residential,1986-02-02 09:21:29,4897,38.886103999999996,-121.29028500000001
63 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1930-08-14 10:37:37,4897,38.885093,-121.28993200000001
398 1St St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1961-07-28 13:22:20,4897,38.88653,-121.288952
386 1St St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,2008-08-21 15:32:55,4897,38.886528000000006,-121.28886899999999
374 1St St,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1910-12-21 18:54:32,4897,38.886525,-121.28878700000001
116 Crystalwood Way,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1900-01-11 12:25:50,4897,38.886282,-121.28958600000001
108 Crystalwood Way,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1986-03-27 00:48:35,4897,38.886282,-121.28964599999999
100 Crystalwood Way,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1940-10-31 16:24:03,4897,38.886282,-121.28970600000001
55 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,2016-09-26 17:11:12,4897,38.884865000000005,-121.289922
51 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1968-12-16 09:13:32,4897,38.884752,-121.289907
47 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,2015-12-01 19:11:16,4897,38.884638,-121.28989299999999
43 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1925-04-15 21:55:26,4897,38.884568,-121.28978400000001
39 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1912-05-10 01:53:07,4897,38.884546,-121.28956200000002
35 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1972-10-27 11:54:01,4897,38.884645,-121.289397
31 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1964-03-20 17:41:21,4897,38.88479,-121.28939199999999
27 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1963-08-27 15:13:56,4897,38.884985,-121.289399
23 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1967-07-14 02:58:36,4897,38.885181,-121.289406
19 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1977-08-28 20:32:54,4897,38.885376,-121.289414
15 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1992-05-12 03:43:17,4897,38.885571,-121.28942099999999
7 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1988-07-05 20:12:47,4897,38.885962,-121.28943600000001
7 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1976-08-17 06:07:26,4897,38.885962,-121.28943600000001
3 Crystalwood Cir,Lincoln,95648,CA,0.0,0.0,0.0,Residential,1924-11-09 23:24:19,4897,38.886093,-121.289584
8208 Woodyard Way,Citrus Heights,95621,CA,3.0,2.0,1166.0,Residential,1907-11-05 23:54:10,30000,38.715322,-121.31478700000001
113 Rinetti Way,Rio Linda,95673,CA,0.0,0.0,0.0,Residential,1970-01-29 00:19:32,30000,38.687172,-121.46393300000001
15 Loorz Ct,Sacramento,95823,CA,2.0,1.0,838.0,Residential,1966-09-04 08:39:32,55422,38.471646,-121.435158
